agency_cd,site_no,dateTime,X_72019_00003,X_72019_00003_cd,X_00020_00003,X_00020_00003_cd,X_00010_00003,X_00010_00003_cd,X_00060_00003,X_00060_00003_cd,X_00010_00001,X_00010_00001_cd,X_62623_00002,X_62623_00002_cd,X_00020_00001,X_00020_00001_cd,X_00020_00002,X_00020_00002_cd,X_63680_00001,X_63680_00001_cd,X_63680_00002,X_63680_00002_cd,X_63680_00003,X_63680_00003_cd,X_00010_00002,X_00010_00002_cd,X_00095_00001,X_00095_00001_cd,X_00095_00002,X_00095_00002_cd,X_62623_00001,X_62623_00001_cd,X_62623_00003,X_62623_00003_cd,X_00065_00003,X_00065_00003_cd,X_62615_00003,X_62615_00003_cd,X_00095_00003,X_00095_00003_cd,X_72022_00003,X_72022_00003_cd,X_00035_00003,X_00035_00003_cd,X_00045_00006,X_00045_00006_cd,X_62608_00003,X_62608_00003_cd,X_72198_00001,X_72198_00001_cd,tz_cd,outputDatacoords.dec_lat_va,outputDatacoords.dec_long_va
USGS,01105583,2023-10-29T00:00:00Z,NA,NA,NA,NA,NA,NA,15.3,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.22093308,-70.9781026
USGS,01105583,2023-10-30T00:00:00Z,NA,NA,NA,NA,NA,NA,27.9,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.22093308,-70.9781026
USGS,01105583,2023-10-31T00:00:00Z,NA,NA,NA,NA,NA,NA,33.9,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.22093308,-70.9781026
USGS,01105583,2023-11-01T00:00:00Z,NA,NA,NA,NA,NA,NA,34,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.22093308,-70.9781026
USGS,01105583,2023-11-02T00:00:00Z,NA,NA,NA,NA,NA,NA,28.7,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.22093308,-70.9781026
USGS,01105583,2023-11-03T00:00:00Z,NA,NA,NA,NA,NA,NA,23.8,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.22093308,-70.9781026
USGS,01105583,2023-11-04T00:00:00Z,NA,NA,NA,NA,NA,NA,20.7,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.22093308,-70.9781026
USGS,01105583,2023-11-05T00:00:00Z,NA,NA,NA,NA,NA,NA,19.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.22093308,-70.9781026
USGS,01105584,2023-10-07T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.57,P,NA,NA,NA,NA,NA,NA,NA,NA,0.13,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.56,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-09T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.55,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-11T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-12T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.61,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-13T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-14T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-15T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-16T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.54,P,NA,NA,NA,NA,NA,NA,NA,NA,0.08,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-17T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.49,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-18T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.48,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-19T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.48,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.48,P,NA,NA,NA,NA,NA,NA,NA,NA,0.03,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-21T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.76,P,NA,NA,NA,NA,NA,NA,NA,NA,0.87,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-22T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.72,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-23T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.63,P,NA,NA,NA,NA,NA,NA,NA,NA,0.01,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-24T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.56,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-25T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.52,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-27T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.48,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-28T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.47,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-29T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.59,P,NA,NA,NA,NA,NA,NA,NA,NA,0.36,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8,P,NA,NA,NA,NA,NA,NA,NA,NA,0.57,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-10-31T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.69,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-11-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.64,P,NA,NA,NA,NA,NA,NA,NA,NA,0.01,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-11-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.59,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-11-03T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.54,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-11-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.51,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105584,2023-11-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,P,NA,NA,NA,NA,NA,NA,NA,NA,0,P,NA,NA,NA,NA,UTC,42.24444444,-71.0044444
USGS,01105585,2023-10-07T00:00:00Z,NA,NA,NA,NA,NA,NA,4.26,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-08T00:00:00Z,NA,NA,NA,NA,NA,NA,3.91,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-09T00:00:00Z,NA,NA,NA,NA,NA,NA,3.52,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-10T00:00:00Z,NA,NA,NA,NA,NA,NA,3.45,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-11T00:00:00Z,NA,NA,NA,NA,NA,NA,3.35,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-12T00:00:00Z,NA,NA,NA,NA,NA,NA,3.25,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-13T00:00:00Z,NA,NA,NA,NA,NA,NA,3.11,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-14T00:00:00Z,NA,NA,NA,NA,NA,NA,3.07,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-15T00:00:00Z,NA,NA,NA,NA,NA,NA,3.06,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-16T00:00:00Z,NA,NA,NA,NA,NA,NA,3.24,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-17T00:00:00Z,NA,NA,NA,NA,NA,NA,3.05,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-18T00:00:00Z,NA,NA,NA,NA,NA,NA,3.03,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-19T00:00:00Z,NA,NA,NA,NA,NA,NA,3.01,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-20T00:00:00Z,NA,NA,NA,NA,NA,NA,2.96,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-21T00:00:00Z,NA,NA,NA,NA,NA,NA,11.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-22T00:00:00Z,NA,NA,NA,NA,NA,NA,5.81,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-23T00:00:00Z,NA,NA,NA,NA,NA,NA,4.39,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-24T00:00:00Z,NA,NA,NA,NA,NA,NA,3.63,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-25T00:00:00Z,NA,NA,NA,NA,NA,NA,3.32,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-26T00:00:00Z,NA,NA,NA,NA,NA,NA,3.03,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-27T00:00:00Z,NA,NA,NA,NA,NA,NA,2.88,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-28T00:00:00Z,NA,NA,NA,NA,NA,NA,2.85,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-29T00:00:00Z,NA,NA,NA,NA,NA,NA,4.91,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-30T00:00:00Z,NA,NA,NA,NA,NA,NA,9.94,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-10-31T00:00:00Z,NA,NA,NA,NA,NA,NA,5.55,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-11-01T00:00:00Z,NA,NA,NA,NA,NA,NA,4.76,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-11-02T00:00:00Z,NA,NA,NA,NA,NA,NA,4.01,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-11-03T00:00:00Z,NA,NA,NA,NA,NA,NA,3.65,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-11-04T00:00:00Z,NA,NA,NA,NA,NA,NA,3.37,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105585,2023-11-05T00:00:00Z,NA,NA,NA,NA,NA,NA,3.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24787726,-70.9972703
USGS,01105600,2023-10-07T00:00:00Z,NA,NA,NA,NA,NA,NA,3.59,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.1903779,-70.9447679
USGS,01105600,2023-10-08T00:00:00Z,NA,NA,NA,NA,NA,NA,3.92,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.1903779,-70.9447679
USGS,01105600,2023-10-09T00:00:00Z,NA,NA,NA,NA,NA,NA,3.31,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.1903779,-70.9447679
USGS,01105600,2023-10-10T00:00:00Z,NA,NA,NA,NA,NA,NA,3.29,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.1903779,-70.9447679
USGS,01105600,2023-10-11T00:00:00Z,NA,NA,NA,NA,NA,NA,3.4,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.1903779,-70.9447679
